population,cohort,site,sex,id,group,Rx(ppm),age_initiation(mo),status,dead,age(days)
UM-HET3,C2004,TJL,m,JL00005,4-OH-PBN,315,4,dead,True,896
UM-HET3,C2004,TJL,m,JL00006,4-OH-PBN,315,4,dead,True,1077
UM-HET3,C2004,TJL,m,JL00007,4-OH-PBN,315,4,dead,True,790
UM-HET3,C2004,TJL,f,JL00095,4-OH-PBN,315,4,dead,True,823
UM-HET3,C2004,TJL,f,JL00096,4-OH-PBN,315,4,dead,True,601
UM-HET3,C2004,TJL,f,JL00097,4-OH-PBN,315,4,dead,True,842
UM-HET3,C2004,TJL,f,JL00098,4-OH-PBN,315,4,dead,True,885
UM-HET3,C2004,TJL,m,JL00106,4-OH-PBN,315,4,dead,True,912
UM-HET3,C2004,TJL,m,JL00107,4-OH-PBN,315,4,dead,True,919
UM-HET3,C2004,TJL,m,JL00108,4-OH-PBN,315,4,dead,True,967
UM-HET3,C2004,TJL,m,JL00113,4-OH-PBN,315,4,dead,True,605
UM-HET3,C2004,TJL,m,JL00114,4-OH-PBN,315,4,dead,True,870
UM-HET3,C2004,TJL,m,JL00115,4-OH-PBN,315,4,dead,True,435
UM-HET3,C2004,TJL,m,JL00152,4-OH-PBN,315,4,removed,False,653
UM-HET3,C2004,TJL,m,JL00153,4-OH-PBN,315,4,dead,True,128
UM-HET3,C2004,TJL,m,JL00154,4-OH-PBN,315,4,removed,False,653
UM-HET3,C2004,TJL,m,JL00159,4-OH-PBN,315,4,dead,True,910
UM-HET3,C2004,TJL,m,JL00160,4-OH-PBN,315,4,dead,True,1028
UM-HET3,C2004,TJL,m,JL00161,4-OH-PBN,315,4,dead,True,939
UM-HET3,C2004,TJL,f,JL00188,4-OH-PBN,315,4,dead,True,950
UM-HET3,C2004,TJL,f,JL00189,4-OH-PBN,315,4,dead,True,686
UM-HET3,C2004,TJL,f,JL00190,4-OH-PBN,315,4,dead,True,610
UM-HET3,C2004,TJL,f,JL00191,4-OH-PBN,315,4,dead,True,1043
UM-HET3,C2004,TJL,m,JL00192,4-OH-PBN,315,4,dead,True,496
UM-HET3,C2004,TJL,m,JL00193,4-OH-PBN,315,4,dead,True,876
UM-HET3,C2004,TJL,m,JL00194,4-OH-PBN,315,4,dead,True,961
UM-HET3,C2004,TJL,f,JL00237,4-OH-PBN,315,4,dead,True,715
UM-HET3,C2004,TJL,f,JL00238,4-OH-PBN,315,4,dead,True,930
UM-HET3,C2004,TJL,f,JL00239,4-OH-PBN,315,4,dead,True,1101
UM-HET3,C2004,TJL,f,JL00240,4-OH-PBN,315,4,dead,True,820
UM-HET3,C2004,TJL,f,JL00264,4-OH-PBN,315,4,dead,True,620
UM-HET3,C2004,TJL,f,JL00265,4-OH-PBN,315,4,dead,True,850
UM-HET3,C2004,TJL,f,JL00266,4-OH-PBN,315,4,dead,True,584
UM-HET3,C2004,TJL,f,JL00267,4-OH-PBN,315,4,dead,True,850
UM-HET3,C2004,TJL,m,JL00268,4-OH-PBN,315,4,dead,True,416
UM-HET3,C2004,TJL,m,JL00269,4-OH-PBN,315,4,dead,True,634
UM-HET3,C2004,TJL,m,JL00270,4-OH-PBN,315,4,dead,True,641
UM-HET3,C2004,TJL,f,JL00278,4-OH-PBN,315,4,dead,True,876
UM-HET3,C2004,TJL,f,JL00279,4-OH-PBN,315,4,dead,True,959
UM-HET3,C2004,TJL,f,JL00280,4-OH-PBN,315,4,dead,True,762
UM-HET3,C2004,TJL,f,JL00281,4-OH-PBN,315,4,dead,True,328
UM-HET3,C2004,TJL,f,JL00307,4-OH-PBN,315,4,dead,True,981
UM-HET3,C2004,TJL,f,JL00308,4-OH-PBN,315,4,dead,True,743
UM-HET3,C2004,TJL,f,JL00309,4-OH-PBN,315,4,dead,True,743
UM-HET3,C2004,TJL,f,JL00310,4-OH-PBN,315,4,dead,True,1099
UM-HET3,C2004,TJL,f,JL00335,4-OH-PBN,315,4,dead,True,793
UM-HET3,C2004,TJL,f,JL00336,4-OH-PBN,315,4,dead,True,927
UM-HET3,C2004,TJL,f,JL00337,4-OH-PBN,315,4,dead,True,912
UM-HET3,C2004,TJL,f,JL00338,4-OH-PBN,315,4,dead,True,1005
UM-HET3,C2004,TJL,f,JL00361,4-OH-PBN,315,4,dead,True,916
UM-HET3,C2004,TJL,f,JL00362,4-OH-PBN,315,4,dead,True,367
UM-HET3,C2004,TJL,f,JL00363,4-OH-PBN,315,4,dead,True,677
UM-HET3,C2004,TJL,f,JL00364,4-OH-PBN,315,4,dead,True,1055
UM-HET3,C2004,TJL,m,JL00371,4-OH-PBN,315,4,dead,True,491
UM-HET3,C2004,TJL,m,JL00372,4-OH-PBN,315,4,dead,True,966
UM-HET3,C2004,TJL,m,JL00373,4-OH-PBN,315,4,dead,True,659
UM-HET3,C2004,TJL,m,JL00404,4-OH-PBN,315,4,dead,True,722
UM-HET3,C2004,TJL,m,JL00405,4-OH-PBN,315,4,dead,True,597
UM-HET3,C2004,TJL,m,JL00406,4-OH-PBN,315,4,dead,True,853
UM-HET3,C2004,TJL,f,JL00407,4-OH-PBN,315,4,dead,True,874
UM-HET3,C2004,TJL,f,JL00408,4-OH-PBN,315,4,dead,True,448
UM-HET3,C2004,TJL,f,JL00409,4-OH-PBN,315,4,dead,True,990
UM-HET3,C2004,TJL,f,JL00410,4-OH-PBN,315,4,dead,True,1119
UM-HET3,C2004,TJL,m,JL00418,4-OH-PBN,315,4,dead,True,910
UM-HET3,C2004,TJL,m,JL00419,4-OH-PBN,315,4,dead,True,881
UM-HET3,C2004,TJL,m,JL00420,4-OH-PBN,315,4,dead,True,862
UM-HET3,C2004,TJL,m,JL00425,4-OH-PBN,315,4,dead,True,1037
UM-HET3,C2004,TJL,m,JL00426,4-OH-PBN,315,4,dead,True,792
UM-HET3,C2004,TJL,m,JL00427,4-OH-PBN,315,4,dead,True,953
UM-HET3,C2004,TJL,m,JL00431,4-OH-PBN,315,4,dead,True,248
UM-HET3,C2004,TJL,m,JL00432,4-OH-PBN,315,4,dead,True,787
UM-HET3,C2004,TJL,m,JL00433,4-OH-PBN,315,4,dead,True,387
UM-HET3,C2004,TJL,m,JL00437,4-OH-PBN,315,4,dead,True,745
UM-HET3,C2004,TJL,m,JL00438,4-OH-PBN,315,4,dead,True,738
UM-HET3,C2004,TJL,m,JL00439,4-OH-PBN,315,4,dead,True,550
UM-HET3,C2004,TJL,m,JL00465,4-OH-PBN,315,4,dead,True,769
UM-HET3,C2004,TJL,m,JL00466,4-OH-PBN,315,4,dead,True,355
UM-HET3,C2004,TJL,m,JL00467,4-OH-PBN,315,4,dead,True,502
UM-HET3,C2004,TJL,m,JL00487,4-OH-PBN,315,4,dead,True,911
UM-HET3,C2004,TJL,m,JL00488,4-OH-PBN,315,4,dead,True,547
UM-HET3,C2004,TJL,m,JL00489,4-OH-PBN,315,4,dead,True,652
UM-HET3,C2004,TJL,f,JL00494,4-OH-PBN,315,4,dead,True,1004
UM-HET3,C2004,TJL,f,JL00495,4-OH-PBN,315,4,dead,True,1057
UM-HET3,C2004,TJL,f,JL00496,4-OH-PBN,315,4,dead,True,906
UM-HET3,C2004,TJL,f,JL00497,4-OH-PBN,315,4,dead,True,970
UM-HET3,C2004,TJL,m,JL00531,4-OH-PBN,315,4,dead,True,170
UM-HET3,C2004,TJL,m,JL00532,4-OH-PBN,315,4,dead,True,365
UM-HET3,C2004,TJL,m,JL00533,4-OH-PBN,315,4,dead,True,836
UM-HET3,C2004,TJL,f,JL00538,4-OH-PBN,315,4,dead,True,1019
UM-HET3,C2004,TJL,f,JL00539,4-OH-PBN,315,4,dead,True,988
UM-HET3,C2004,TJL,f,JL00540,4-OH-PBN,315,4,dead,True,655
UM-HET3,C2004,TJL,f,JL00541,4-OH-PBN,315,4,dead,True,837
UM-HET3,C2004,TJL,m,JL00614,4-OH-PBN,315,4,dead,True,447
UM-HET3,C2004,TJL,m,JL00615,4-OH-PBN,315,4,dead,True,713
UM-HET3,C2004,TJL,m,JL00616,4-OH-PBN,315,4,dead,True,685
UM-HET3,C2004,TJL,f,JL00676,4-OH-PBN,315,4,dead,True,927
UM-HET3,C2004,TJL,f,JL00677,4-OH-PBN,315,4,dead,True,715
UM-HET3,C2004,TJL,f,JL00678,4-OH-PBN,315,4,dead,True,813
UM-HET3,C2004,TJL,f,JL00679,4-OH-PBN,315,4,dead,True,905
UM-HET3,C2004,TJL,m,JL00856,4-OH-PBN,315,4,dead,True,414
UM-HET3,C2004,TJL,m,JL00857,4-OH-PBN,315,4,dead,True,293
UM-HET3,C2004,TJL,m,JL00858,4-OH-PBN,315,4,dead,True,405
UM-HET3,C2004,TJL,m,JL00859,4-OH-PBN,315,4,dead,True,695
UM-HET3,C2004,TJL,m,JL00860,4-OH-PBN,315,4,dead,True,330
UM-HET3,C2004,TJL,m,JL00861,4-OH-PBN,315,4,dead,True,429
UM-HET3,C2004,TJL,m,JL00862,4-OH-PBN,315,4,dead,True,920
UM-HET3,C2004,TJL,m,JL00863,4-OH-PBN,315,4,dead,True,570
UM-HET3,C2004,TJL,m,JL00864,4-OH-PBN,315,4,dead,True,625
UM-HET3,C2004,UM,m,UM00105,4-OH-PBN,315,4,dead,True,861
UM-HET3,C2004,UM,m,UM00112,4-OH-PBN,315,4,dead,True,1117
UM-HET3,C2004,UM,m,UM00119,4-OH-PBN,315,4,dead,True,881
UM-HET3,C2004,UM,m,UM00504,4-OH-PBN,315,4,dead,True,879
UM-HET3,C2004,UM,m,UM00511,4-OH-PBN,315,4,dead,True,866
UM-HET3,C2004,UM,m,UM00518,4-OH-PBN,315,4,dead,True,1107
UM-HET3,C2004,UM,m,UM00546,4-OH-PBN,315,4,removed,False,240
UM-HET3,C2004,UM,m,UM00553,4-OH-PBN,315,4,removed,False,240
UM-HET3,C2004,UM,m,UM00560,4-OH-PBN,315,4,removed,False,240
UM-HET3,C2004,UM,f,UM00567,4-OH-PBN,315,4,dead,True,1064
UM-HET3,C2004,UM,f,UM00574,4-OH-PBN,315,4,dead,True,707
UM-HET3,C2004,UM,f,UM00581,4-OH-PBN,315,4,dead,True,1048
UM-HET3,C2004,UM,f,UM00588,4-OH-PBN,315,4,dead,True,723
UM-HET3,C2004,UM,f,UM00672,4-OH-PBN,315,4,dead,True,627
UM-HET3,C2004,UM,f,UM00679,4-OH-PBN,315,4,dead,True,751
UM-HET3,C2004,UM,f,UM00686,4-OH-PBN,315,4,dead,True,755
UM-HET3,C2004,UM,f,UM00693,4-OH-PBN,315,4,dead,True,688
UM-HET3,C2004,UM,m,UM00812,4-OH-PBN,315,4,dead,True,1243
UM-HET3,C2004,UM,m,UM00819,4-OH-PBN,315,4,dead,True,981
UM-HET3,C2004,UM,m,UM00826,4-OH-PBN,315,4,dead,True,507
UM-HET3,C2004,UM,m,UM00903,4-OH-PBN,315,4,dead,True,837
UM-HET3,C2004,UM,m,UM00910,4-OH-PBN,315,4,dead,True,1026
UM-HET3,C2004,UM,m,UM00917,4-OH-PBN,315,4,dead,True,896
UM-HET3,C2004,UM,m,UM01141,4-OH-PBN,315,4,dead,True,776
UM-HET3,C2004,UM,m,UM01148,4-OH-PBN,315,4,dead,True,549
UM-HET3,C2004,UM,m,UM01155,4-OH-PBN,315,4,dead,True,773
UM-HET3,C2004,UM,m,UM01253,4-OH-PBN,315,4,dead,True,742
UM-HET3,C2004,UM,m,UM01260,4-OH-PBN,315,4,dead,True,795
UM-HET3,C2004,UM,m,UM01267,4-OH-PBN,315,4,dead,True,1073
UM-HET3,C2004,UM,f,UM01274,4-OH-PBN,315,4,dead,True,827
UM-HET3,C2004,UM,f,UM01281,4-OH-PBN,315,4,dead,True,162
UM-HET3,C2004,UM,f,UM01288,4-OH-PBN,315,4,dead,True,984
UM-HET3,C2004,UM,f,UM01295,4-OH-PBN,315,4,dead,True,819
UM-HET3,C2004,UM,m,UM01729,4-OH-PBN,315,4,dead,True,1030
UM-HET3,C2004,UM,m,UM01736,4-OH-PBN,315,4,dead,True,886
UM-HET3,C2004,UM,m,UM01743,4-OH-PBN,315,4,dead,True,1016
UM-HET3,C2004,UM,m,UM01897,4-OH-PBN,315,4,dead,True,452
UM-HET3,C2004,UM,m,UM01904,4-OH-PBN,315,4,dead,True,1145
UM-HET3,C2004,UM,m,UM01911,4-OH-PBN,315,4,dead,True,850
UM-HET3,C2004,UM,m,UM02121,4-OH-PBN,315,4,dead,True,857
UM-HET3,C2004,UM,m,UM02128,4-OH-PBN,315,4,dead,True,1147
UM-HET3,C2004,UM,m,UM02135,4-OH-PBN,315,4,dead,True,355
UM-HET3,C2004,UM,f,UM02499,4-OH-PBN,315,4,dead,True,1135
UM-HET3,C2004,UM,f,UM02506,4-OH-PBN,315,4,dead,True,1092
UM-HET3,C2004,UM,f,UM02513,4-OH-PBN,315,4,dead,True,864
UM-HET3,C2004,UM,f,UM02520,4-OH-PBN,315,4,dead,True,1126
UM-HET3,C2004,UM,m,UM02737,4-OH-PBN,315,4,dead,True,787
UM-HET3,C2004,UM,m,UM02744,4-OH-PBN,315,4,dead,True,657
UM-HET3,C2004,UM,m,UM02751,4-OH-PBN,315,4,dead,True,968
UM-HET3,C2004,UM,f,UM03633,4-OH-PBN,315,4,dead,True,741
UM-HET3,C2004,UM,f,UM03640,4-OH-PBN,315,4,dead,True,654
UM-HET3,C2004,UM,f,UM03647,4-OH-PBN,315,4,dead,True,1091
UM-HET3,C2004,UM,f,UM03654,4-OH-PBN,315,4,dead,True,1011
UM-HET3,C2004,UM,f,UM03661,4-OH-PBN,315,4,removed,False,928
UM-HET3,C2004,UM,f,UM03668,4-OH-PBN,315,4,removed,False,928
UM-HET3,C2004,UM,f,UM03675,4-OH-PBN,315,4,dead,True,827
UM-HET3,C2004,UM,f,UM03682,4-OH-PBN,315,4,dead,True,806
UM-HET3,C2004,UM,m,UM03864,4-OH-PBN,315,4,dead,True,366
UM-HET3,C2004,UM,m,UM03871,4-OH-PBN,315,4,dead,True,901
UM-HET3,C2004,UM,m,UM03878,4-OH-PBN,315,4,dead,True,1036
UM-HET3,C2004,UM,m,UM03955,4-OH-PBN,315,4,dead,True,778
UM-HET3,C2004,UM,m,UM03962,4-OH-PBN,315,4,dead,True,659
UM-HET3,C2004,UM,m,UM03969,4-OH-PBN,315,4,dead,True,911
UM-HET3,C2004,UM,f,UM04067,4-OH-PBN,315,4,dead,True,803
UM-HET3,C2004,UM,f,UM04074,4-OH-PBN,315,4,dead,True,998
UM-HET3,C2004,UM,f,UM04081,4-OH-PBN,315,4,dead,True,877
UM-HET3,C2004,UM,f,UM04088,4-OH-PBN,315,4,dead,True,797
UM-HET3,C2004,UM,m,UM04186,4-OH-PBN,315,4,dead,True,1002
UM-HET3,C2004,UM,m,UM04193,4-OH-PBN,315,4,dead,True,871
UM-HET3,C2004,UM,m,UM04200,4-OH-PBN,315,4,dead,True,1087
UM-HET3,C2004,UM,m,UM04277,4-OH-PBN,315,4,dead,True,427
UM-HET3,C2004,UM,m,UM04284,4-OH-PBN,315,4,dead,True,693
UM-HET3,C2004,UM,m,UM04291,4-OH-PBN,315,4,dead,True,725
UM-HET3,C2004,UM,f,UM04389,4-OH-PBN,315,4,removed,False,575
UM-HET3,C2004,UM,f,UM04396,4-OH-PBN,315,4,removed,False,575
UM-HET3,C2004,UM,f,UM04403,4-OH-PBN,315,4,removed,False,575
UM-HET3,C2004,UM,f,UM04410,4-OH-PBN,315,4,removed,False,575
UM-HET3,C2004,UM,f,UM04438,4-OH-PBN,315,4,dead,True,863
UM-HET3,C2004,UM,f,UM04445,4-OH-PBN,315,4,dead,True,611
UM-HET3,C2004,UM,f,UM04452,4-OH-PBN,315,4,dead,True,877
UM-HET3,C2004,UM,f,UM04459,4-OH-PBN,315,4,dead,True,983
UM-HET3,C2004,UM,f,UM04466,4-OH-PBN,315,4,removed,False,155
UM-HET3,C2004,UM,f,UM04473,4-OH-PBN,315,4,removed,False,155
UM-HET3,C2004,UM,f,UM04480,4-OH-PBN,315,4,removed,False,155
UM-HET3,C2004,UM,f,UM04487,4-OH-PBN,315,4,removed,False,155
UM-HET3,C2004,UM,m,UM04494,4-OH-PBN,315,4,dead,True,963
UM-HET3,C2004,UM,m,UM04501,4-OH-PBN,315,4,dead,True,804
UM-HET3,C2004,UM,m,UM04508,4-OH-PBN,315,4,dead,True,938
UM-HET3,C2004,UM,m,UM04599,4-OH-PBN,315,4,dead,True,922
UM-HET3,C2004,UM,m,UM04606,4-OH-PBN,315,4,dead,True,496
UM-HET3,C2004,UM,m,UM04613,4-OH-PBN,315,4,dead,True,950
UM-HET3,C2004,UM,m,UM04620,4-OH-PBN,315,4,dead,True,756
UM-HET3,C2004,UM,m,UM04627,4-OH-PBN,315,4,dead,True,893
UM-HET3,C2004,UM,m,UM04634,4-OH-PBN,315,4,dead,True,617
UM-HET3,C2004,UM,f,UM04641,4-OH-PBN,315,4,dead,True,741
UM-HET3,C2004,UM,f,UM04648,4-OH-PBN,315,4,dead,True,943
UM-HET3,C2004,UM,f,UM04655,4-OH-PBN,315,4,dead,True,1123
UM-HET3,C2004,UM,f,UM04662,4-OH-PBN,315,4,dead,True,769
UM-HET3,C2004,UM,m,UM04858,4-OH-PBN,315,4,dead,True,735
UM-HET3,C2004,UM,m,UM04865,4-OH-PBN,315,4,dead,True,1237
UM-HET3,C2004,UM,m,UM04872,4-OH-PBN,315,4,dead,True,864
UM-HET3,C2004,UM,m,UM05005,4-OH-PBN,315,4,dead,True,928
UM-HET3,C2004,UM,m,UM05012,4-OH-PBN,315,4,dead,True,1128
UM-HET3,C2004,UM,m,UM05019,4-OH-PBN,315,4,dead,True,1141
UM-HET3,C2004,UM,f,UM05054,4-OH-PBN,315,4,dead,True,508
UM-HET3,C2004,UM,f,UM05061,4-OH-PBN,315,4,dead,True,953
UM-HET3,C2004,UM,f,UM05068,4-OH-PBN,315,4,dead,True,942
UM-HET3,C2004,UM,f,UM05075,4-OH-PBN,315,4,dead,True,579
UM-HET3,C2004,UT,m,UT00011,4-OH-PBN,315,4,dead,True,927
UM-HET3,C2004,UT,m,UT00012,4-OH-PBN,315,4,dead,True,661
UM-HET3,C2004,UT,m,UT00013,4-OH-PBN,315,4,dead,True,256
UM-HET3,C2004,UT,f,UT00025,4-OH-PBN,315,4,dead,True,907
UM-HET3,C2004,UT,f,UT00026,4-OH-PBN,315,4,dead,True,807
UM-HET3,C2004,UT,f,UT00027,4-OH-PBN,315,4,dead,True,951
UM-HET3,C2004,UT,f,UT00028,4-OH-PBN,315,4,dead,True,970
UM-HET3,C2004,UT,f,UT00101,4-OH-PBN,315,4,dead,True,671
UM-HET3,C2004,UT,f,UT00105,4-OH-PBN,315,4,dead,True,827
UM-HET3,C2004,UT,f,UT00106,4-OH-PBN,315,4,dead,True,886
UM-HET3,C2004,UT,f,UT00107,4-OH-PBN,315,4,dead,True,844
UM-HET3,C2004,UT,f,UT00134,4-OH-PBN,315,4,dead,True,664
UM-HET3,C2004,UT,f,UT00135,4-OH-PBN,315,4,dead,True,900
UM-HET3,C2004,UT,f,UT00137,4-OH-PBN,315,4,dead,True,934
UM-HET3,C2004,UT,f,UT00138,4-OH-PBN,315,4,dead,True,1112
UM-HET3,C2004,UT,m,UT00199,4-OH-PBN,315,4,dead,True,1021
UM-HET3,C2004,UT,m,UT00200,4-OH-PBN,315,4,dead,True,1168
UM-HET3,C2004,UT,m,UT00201,4-OH-PBN,315,4,dead,True,649
UM-HET3,C2004,UT,f,UT00209,4-OH-PBN,315,4,dead,True,513
UM-HET3,C2004,UT,f,UT00210,4-OH-PBN,315,4,dead,True,1038
UM-HET3,C2004,UT,f,UT00211,4-OH-PBN,315,4,dead,True,823
UM-HET3,C2004,UT,f,UT00212,4-OH-PBN,315,4,dead,True,477
UM-HET3,C2004,UT,m,UT00240,4-OH-PBN,315,4,dead,True,1332
UM-HET3,C2004,UT,m,UT00241,4-OH-PBN,315,4,dead,True,915
UM-HET3,C2004,UT,m,UT00242,4-OH-PBN,315,4,dead,True,1028
UM-HET3,C2004,UT,m,UT00269,4-OH-PBN,315,4,dead,True,473
UM-HET3,C2004,UT,m,UT00270,4-OH-PBN,315,4,removed,False,759
UM-HET3,C2004,UT,m,UT00271,4-OH-PBN,315,4,removed,False,759
UM-HET3,C2004,UT,m,UT00298,4-OH-PBN,315,4,dead,True,845
UM-HET3,C2004,UT,m,UT00299,4-OH-PBN,315,4,dead,True,648
UM-HET3,C2004,UT,m,UT00300,4-OH-PBN,315,4,dead,True,813
UM-HET3,C2004,UT,f,UT00308,4-OH-PBN,315,4,dead,True,848
UM-HET3,C2004,UT,f,UT00321,4-OH-PBN,315,4,dead,True,836
UM-HET3,C2004,UT,f,UT00322,4-OH-PBN,315,4,dead,True,725
UM-HET3,C2004,UT,f,UT00323,4-OH-PBN,315,4,dead,True,933
UM-HET3,C2004,UT,f,UT00324,4-OH-PBN,315,4,dead,True,837
UM-HET3,C2004,UT,m,UT00346,4-OH-PBN,315,4,dead,True,996
UM-HET3,C2004,UT,m,UT00347,4-OH-PBN,315,4,dead,True,743
UM-HET3,C2004,UT,m,UT00348,4-OH-PBN,315,4,dead,True,676
UM-HET3,C2004,UT,f,UT00371,4-OH-PBN,315,4,dead,True,143
UM-HET3,C2004,UT,f,UT00372,4-OH-PBN,315,4,dead,True,1076
UM-HET3,C2004,UT,f,UT00373,4-OH-PBN,315,4,dead,True,838
UM-HET3,C2004,UT,f,UT00374,4-OH-PBN,315,4,dead,True,691
UM-HET3,C2004,UT,f,UT00395,4-OH-PBN,315,4,dead,True,757
UM-HET3,C2004,UT,f,UT00396,4-OH-PBN,315,4,dead,True,595
UM-HET3,C2004,UT,f,UT00399,4-OH-PBN,315,4,dead,True,889
UM-HET3,C2004,UT,m,UT00435,4-OH-PBN,315,4,dead,True,313
UM-HET3,C2004,UT,m,UT00436,4-OH-PBN,315,4,removed,False,709
UM-HET3,C2004,UT,m,UT00440,4-OH-PBN,315,4,dead,True,533
UM-HET3,C2004,UT,f,UT00494,4-OH-PBN,315,4,dead,True,1043
UM-HET3,C2004,UT,f,UT00495,4-OH-PBN,315,4,removed,False,572
UM-HET3,C2004,UT,f,UT00496,4-OH-PBN,315,4,dead,True,1077
UM-HET3,C2004,UT,f,UT00497,4-OH-PBN,315,4,dead,True,1111
UM-HET3,C2004,UT,m,UT00498,4-OH-PBN,315,4,dead,True,426
UM-HET3,C2004,UT,m,UT00499,4-OH-PBN,315,4,dead,True,969
UM-HET3,C2004,UT,m,UT00500,4-OH-PBN,315,4,dead,True,968
UM-HET3,C2004,UT,m,UT00572,4-OH-PBN,315,4,dead,True,506
UM-HET3,C2004,UT,m,UT00573,4-OH-PBN,315,4,dead,True,1086
UM-HET3,C2004,UT,m,UT00574,4-OH-PBN,315,4,dead,True,1045
UM-HET3,C2004,UT,m,UT00578,4-OH-PBN,315,4,dead,True,610
UM-HET3,C2004,UT,m,UT00579,4-OH-PBN,315,4,dead,True,346
UM-HET3,C2004,UT,m,UT00580,4-OH-PBN,315,4,removed,False,672
UM-HET3,C2004,UT,f,UT00581,4-OH-PBN,315,4,dead,True,690
UM-HET3,C2004,UT,f,UT00582,4-OH-PBN,315,4,dead,True,796
UM-HET3,C2004,UT,f,UT00583,4-OH-PBN,315,4,dead,True,592
UM-HET3,C2004,UT,f,UT00584,4-OH-PBN,315,4,dead,True,662
UM-HET3,C2004,UT,m,UT00589,4-OH-PBN,315,4,removed,False,247
UM-HET3,C2004,UT,m,UT00590,4-OH-PBN,315,4,removed,False,247
UM-HET3,C2004,UT,m,UT00591,4-OH-PBN,315,4,removed,False,247
UM-HET3,C2004,UT,m,UT00602,4-OH-PBN,315,4,dead,True,340
UM-HET3,C2004,UT,m,UT00603,4-OH-PBN,315,4,dead,True,301
UM-HET3,C2004,UT,m,UT00604,4-OH-PBN,315,4,dead,True,961
UM-HET3,C2004,UT,f,UT00641,4-OH-PBN,315,4,dead,True,775
UM-HET3,C2004,UT,f,UT00642,4-OH-PBN,315,4,dead,True,908
UM-HET3,C2004,UT,f,UT00643,4-OH-PBN,315,4,dead,True,999
UM-HET3,C2004,UT,f,UT00644,4-OH-PBN,315,4,dead,True,820
UM-HET3,C2004,UT,m,UT00645,4-OH-PBN,315,4,dead,True,624
UM-HET3,C2004,UT,m,UT00646,4-OH-PBN,315,4,dead,True,1154
UM-HET3,C2004,UT,m,UT00647,4-OH-PBN,315,4,dead,True,808
UM-HET3,C2004,UT,m,UT00665,4-OH-PBN,315,4,dead,True,666
UM-HET3,C2004,UT,m,UT00666,4-OH-PBN,315,4,dead,True,844
UM-HET3,C2004,UT,m,UT00667,4-OH-PBN,315,4,dead,True,969
UM-HET3,C2004,UT,m,UT00668,4-OH-PBN,315,4,dead,True,682
UM-HET3,C2004,UT,m,UT00669,4-OH-PBN,315,4,dead,True,711
UM-HET3,C2004,UT,m,UT00670,4-OH-PBN,315,4,dead,True,613
UM-HET3,C2004,UT,m,UT00679,4-OH-PBN,315,4,dead,True,922
UM-HET3,C2004,UT,m,UT00680,4-OH-PBN,315,4,dead,True,809
UM-HET3,C2004,UT,m,UT00681,4-OH-PBN,315,4,dead,True,1033
UM-HET3,C2004,UT,f,UT00724,4-OH-PBN,315,4,dead,True,1206
UM-HET3,C2004,UT,f,UT00725,4-OH-PBN,315,4,dead,True,814
UM-HET3,C2004,UT,f,UT00726,4-OH-PBN,315,4,dead,True,1145
UM-HET3,C2004,UT,f,UT00727,4-OH-PBN,315,4,dead,True,867
UM-HET3,C2004,UT,m,UT00741,4-OH-PBN,315,4,removed,False,212
UM-HET3,C2004,UT,f,UT00746,4-OH-PBN,315,4,dead,True,844
UM-HET3,C2004,UT,m,UT00747,4-OH-PBN,315,4,removed,False,203
UM-HET3,C2004,UT,m,UT00748,4-OH-PBN,315,4,removed,False,203
UM-HET3,C2004,UT,f,UT00749,4-OH-PBN,315,4,dead,True,917
UM-HET3,C2004,UT,f,UT00750,4-OH-PBN,315,4,dead,True,1152
UM-HET3,C2004,UT,f,UT00751,4-OH-PBN,315,4,dead,True,905
UM-HET3,C2004,UT,m,UT00769,4-OH-PBN,315,4,dead,True,903
UM-HET3,C2004,UT,m,UT00770,4-OH-PBN,315,4,dead,True,723
UM-HET3,C2004,UT,m,UT00771,4-OH-PBN,315,4,dead,True,616
UM-HET3,C2004,UT,m,UT00775,4-OH-PBN,315,4,dead,True,864
UM-HET3,C2004,UT,m,UT00776,4-OH-PBN,315,4,dead,True,973
UM-HET3,C2004,UT,m,UT00777,4-OH-PBN,315,4,dead,True,974
UM-HET3,C2004,UT,m,UT00785,4-OH-PBN,315,4,dead,True,780
UM-HET3,C2004,UT,m,UT00786,4-OH-PBN,315,4,dead,True,621
UM-HET3,C2004,UT,m,UT00787,4-OH-PBN,315,4,dead,True,833
UM-HET3,C2004,TJL,m,JL00042,Asp,21,4,dead,True,665
UM-HET3,C2004,TJL,m,JL00043,Asp,21,4,dead,True,1008
UM-HET3,C2004,TJL,m,JL00044,Asp,21,4,dead,True,1131
UM-HET3,C2004,TJL,f,JL00071,Asp,21,4,dead,True,625
UM-HET3,C2004,TJL,f,JL00072,Asp,21,4,dead,True,856
UM-HET3,C2004,TJL,f,JL00073,Asp,21,4,dead,True,842
UM-HET3,C2004,TJL,f,JL00074,Asp,21,4,dead,True,752
UM-HET3,C2004,TJL,f,JL00081,Asp,21,4,dead,True,772
UM-HET3,C2004,TJL,f,JL00082,Asp,21,4,dead,True,1107
UM-HET3,C2004,TJL,f,JL00083,Asp,21,4,dead,True,866
UM-HET3,C2004,TJL,f,JL00084,Asp,21,4,dead,True,727
UM-HET3,C2004,TJL,m,JL00099,Asp,21,4,dead,True,897
UM-HET3,C2004,TJL,m,JL00100,Asp,21,4,dead,True,1090
